raw_person	canonical_person	reason	confidence	document_count	total_words	first_date	last_date	processes	collections
Д.В. Полуяна	Полуяна	initials_stripped_unreviewed	medium	1	232	1935-01-23T01:00:00	1935-01-23T01:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.С. Жалыбиной-	Жалыбиной-	initials_stripped_unreviewed	medium	1	865	1935-01-20T00:10:34	1935-01-20T00:10:34	КРЕМЛЕВСКОЕ ДЕЛО	МАТЕРИАЛЫ СЛЕДСТВИЯ
Е.А. Кондратьевой	Кондратьевой	initials_stripped_unreviewed	medium	1	249	1935-01-18T02:00:00	1935-01-18T02:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Н. Зеликсона	Зеликсона	initials_stripped_unreviewed	medium	1	428	1935-01-17T05:00:00	1935-01-17T05:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.А. Апанасевича	Апанасевича	initials_stripped_unreviewed	medium	1	472	1935-01-17T00:00:00	1935-01-17T00:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.А. Израилитина	Израилитина	initials_stripped_unreviewed	medium	1	264	1935-01-13T01:00:00	1935-01-13T01:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.М. Харитоновым	Харитоновым	initials_stripped_unreviewed	medium	1	1644	1935-01-11T08:00:00	1935-01-11T08:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
З.Н. Гайдеровой	Гайдеровой	initials_stripped_unreviewed	medium	1	247	1935-01-11T07:00:00	1935-01-11T07:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Э.Г. Лейкина	Лейкина	initials_stripped_unreviewed	medium	1	930	1935-01-11T04:00:00	1935-01-11T04:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.М. Русанова	Русанова	initials_stripped_unreviewed	medium	1	755	1935-01-11T03:00:00	1935-01-11T03:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.В. Любина	Любина	initials_stripped_unreviewed	medium	1	574	1935-01-11T02:00:00	1935-01-11T02:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.В. Перимовым	Перимовым	initials_stripped_unreviewed	medium	1	276	1935-01-10T14:00:00	1935-01-10T14:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.З. Ливянта	Ливянта	initials_stripped_unreviewed	medium	1	878	1935-01-10T09:42:06	1935-01-10T09:42:06	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Г. Семенова	Семенова	initials_stripped_unreviewed	medium	1	358	1935-01-09T06:00:00	1935-01-09T06:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.В. Вардина-	Вардина-	initials_stripped_unreviewed	medium	1	2995	1935-01-09T03:00:00	1935-01-09T03:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.М. Гессеном	Гессеном	initials_stripped_unreviewed	medium	1	220	1935-01-07T06:00:00	1935-01-07T06:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.П. Стремякова	Стремякова	initials_stripped_unreviewed	medium	1	849	1935-01-07T01:00:00	1935-01-07T01:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Н. Бограчевым	Бограчевым	initials_stripped_unreviewed	medium	1	650	1935-01-06T05:00:00	1935-01-06T05:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Д.А. Аникиным	Аникиным	initials_stripped_unreviewed	medium	1	650	1935-01-06T05:00:00	1935-01-06T05:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Д.А. Аникина	Аникина	initials_stripped_unreviewed	medium	1	946	1935-01-06T04:00:00	1935-01-06T04:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Л.Я. Файвиловичем	Файвиловичем	initials_stripped_unreviewed	medium	1	253	1935-01-05T19:00:00	1935-01-05T19:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.М. Березина	Березина	initials_stripped_unreviewed	medium	1	1051	1935-01-05T17:00:00	1935-01-05T17:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.Ф. Лебедева	Лебедева	initials_stripped_unreviewed	medium	1	403	1935-01-05T15:00:00	1935-01-05T15:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.Н. Авдеева	Авдеева	initials_stripped_unreviewed	medium	1	463	1935-01-05T14:00:00	1935-01-05T14:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.Ф. Шарова	Шарова	initials_stripped_unreviewed	medium	1	367	1935-01-05T00:00:00	1935-01-05T00:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.П. Северовым	Северовым	initials_stripped_unreviewed	medium	1	231	1935-01-04T15:00:00	1935-01-04T15:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.Н. Саховым	Саховым	initials_stripped_unreviewed	medium	1	330	1935-01-04T14:00:00	1935-01-04T14:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Н. Бограчева	Бограчева	initials_stripped_unreviewed	medium	1	657	1935-01-04T11:00:00	1935-01-04T11:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Д.П. Албанского	Албанского	initials_stripped_unreviewed	medium	1	347	1935-01-04T09:00:00	1935-01-04T09:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.А. Коркину	Коркину	initials_stripped_unreviewed	medium	1	173	1935-01-04T04:00:00	1935-01-04T04:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.И. Миронова	Миронова	initials_stripped_unreviewed	medium	1	336	1935-01-03T15:00:00	1935-01-03T15:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Г. Шляпникова	Шляпникова	initials_stripped_unreviewed	medium	1	352	1935-01-02T22:01:33	1935-01-02T22:01:33	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.А. Емельянова	Емельянова	initials_stripped_unreviewed	medium	1	352	1935-01-02T22:01:33	1935-01-02T22:01:33	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.Ф. Федоровым	Федоровым	initials_stripped_unreviewed	medium	1	291	1935-01-02T20:00:00	1935-01-02T20:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.И. Анишевым	Анишевым	initials_stripped_unreviewed	medium	1	468	1935-01-02T19:00:00	1935-01-02T19:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Е.Т. Тимофеева	Тимофеева	initials_stripped_unreviewed	medium	1	1148	1935-01-02T18:00:00	1935-01-02T18:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.С. Панфилова	Панфилова	initials_stripped_unreviewed	medium	1	272	1935-01-02T16:00:00	1935-01-02T16:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.М. Дрязгова	Дрязгова	initials_stripped_unreviewed	medium	1	337	1935-01-02T15:00:00	1935-01-02T15:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.А. Сорокина	Сорокина	initials_stripped_unreviewed	medium	1	217	1935-01-02T13:00:00	1935-01-02T13:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Н. Панова	Панова	initials_stripped_unreviewed	medium	1	257	1935-01-02T01:00:00	1935-01-02T01:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Л.И. Мадьяром	Мадьяром	initials_stripped_unreviewed	medium	1	676	1935-01-01T09:55:51	1935-01-01T09:55:51	КРЕМЛЕВСКОЕ ДЕЛО	Г.Б. СИНАНИ-СКАЛОВ
А.А. Антипиной	Антипиной	initials_stripped_unreviewed	medium	1	239	1935-01-01T09:00:00	1935-01-01T09:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.С. Кострицкого	Кострицкого	initials_stripped_unreviewed	medium	1	180	1935-01-01T08:00:00	1935-01-01T08:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.И. Исаева	Исаева	initials_stripped_unreviewed	medium	1	455	1934-12-31T07:00:00	1934-12-31T07:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Л.И. Мадьяра	Мадьяра	initials_stripped_unreviewed	medium	1	1196	1934-12-29T17:55:00	1934-12-29T17:55:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	ДРУГИЕ ДОКУМЕНТЫ
В.В. Ломинадзе	Ломинадзе	initials_stripped_unreviewed	medium	1	1014	1934-12-27T17:47:33	1934-12-27T17:47:33	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	ДРУГИЕ ДОКУМЕНТЫ
Ф.Г. Наливайко	Наливайко	initials_stripped_unreviewed	medium	1	147	1934-12-27T01:00:00	1934-12-27T01:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Г. Егорова	Егорова	initials_stripped_unreviewed	medium	1	672	1934-12-26T11:22:24	1934-12-26T11:22:24	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	ДРУГИЕ ДОКУМЕНТЫ
А.И. Толмазовым	Толмазовым	initials_stripped_unreviewed	medium	1	218	1934-12-25T04:00:00	1934-12-25T04:00:00	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.И. Зильбермана	Зильбермана	initials_stripped_unreviewed	medium	1	1548	1934-12-25T02:00:00	1934-12-25T02:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.С. Левиным	Левиным	initials_stripped_unreviewed	medium	1	205	1934-12-25T01:00:00	1934-12-25T01:00:00	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Г. Жестянникова	Жестянникова	initials_stripped_unreviewed	medium	1	127	1934-12-24T03:00:00	1934-12-24T03:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.А. Бака	Бака	initials_stripped_unreviewed	medium	1	407	1934-12-22T02:00:00	1934-12-22T02:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.В. Румянцнева	Румянцнева	initials_stripped_unreviewed	medium	1	220	1934-12-22T00:00:00	1934-12-22T00:00:00	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Г. Юскиным	Юскиным	initials_stripped_unreviewed	medium	1	361	1934-12-19T04:00:00	1934-12-19T04:00:00	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Л.Я. Файвиловичу	Файвиловичу	initials_stripped_unreviewed	medium	1	822	1934-12-18T09:00:00	1934-12-18T09:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
Е.К. Коршунову	Коршунову	initials_stripped_unreviewed	medium	1	1118	1934-12-17T08:00:00	1934-12-17T08:00:00	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.М. Петухова	Петухова	initials_stripped_unreviewed	medium	1	2447	1937-02-20T12:59:17	1937-02-20T12:59:17	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Ф.Д. Корнюшина	Корнюшина	initials_stripped_unreviewed	medium	1	631	1937-02-17T12:20:39	1937-02-17T12:20:39	ПРОЦЕСС 2-12 МАРТА 1938 г.	ДРУГИЕ ДОКУМЕНТЫ
И.Э. Якире	Якире	initials_stripped_unreviewed	medium	1	631	1937-02-17T12:20:39	1937-02-17T12:20:39	ПРОЦЕСС 2-12 МАРТА 1938 г.	ДРУГИЕ ДОКУМЕНТЫ
М.П. Прибыловского	Прибыловского	initials_stripped_unreviewed	medium	1	2146	1937-02-17T11:41:56	1937-02-17T11:41:56	ПРОЦЕСС 2-12 МАРТА 1938 г.	ДРУГИЕ ДОКУМЕНТЫ
П.Н. Рокоса	Рокоса	initials_stripped_unreviewed	medium	1	3271	1937-02-17T11:19:05	1937-02-17T11:19:05	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Р.Ф. Брамбилло	Брамбилло	initials_stripped_unreviewed	medium	1	2929	1937-02-15T10:47:34	1937-02-15T10:47:34	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.Д. Томленова	Томленова	initials_stripped_unreviewed	medium	1	3262	1937-02-14T16:07:49	1937-02-14T16:07:49	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.Н. Слепкова	Слепкова	initials_stripped_unreviewed	medium	1	4901	1937-02-13T20:44:59	1937-02-13T20:44:59	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.А. Розенцвейга	Розенцвейга	initials_stripped_unreviewed	medium	1	2833	1937-02-13T16:49:28	1937-02-13T16:49:28	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.С. Рабиновича	Рабиновича	initials_stripped_unreviewed	medium	1	3657	1937-02-12T16:03:52	1937-02-12T16:03:52	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.А. Оганесова	Оганесова	initials_stripped_unreviewed	medium	1	2556	1937-02-11T16:00:18	1937-02-11T16:00:18	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.В. Носова	Носова	initials_stripped_unreviewed	medium	1	5663	1937-02-11T15:40:21	1937-02-11T15:40:21	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Д.П. Розита	Розита	initials_stripped_unreviewed	medium	1	3514	1937-02-09T21:11:59	1937-02-09T21:11:59	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.Ю. Харита	Харита	initials_stripped_unreviewed	medium	1	4142	1937-02-08T21:51:19	1937-02-08T21:51:19	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.А. Татуловым	Татуловым	initials_stripped_unreviewed	medium	1	346	1937-02-07T19:41:08	1937-02-07T19:41:08	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.Д. Мучниковым	Мучниковым	initials_stripped_unreviewed	medium	1	633	1937-02-05T21:05:23	1937-02-05T21:05:23	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.М. Домбровским	Домбровским	initials_stripped_unreviewed	medium	1	890	1937-02-05T21:01:32	1937-02-05T21:01:32	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.Д. Мучникова	Мучникова	initials_stripped_unreviewed	medium	1	1601	1937-02-05T20:58:14	1937-02-05T20:58:14	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.С. Раввы	Раввы	initials_stripped_unreviewed	medium	1	4808	1937-02-05T20:42:36	1937-02-05T20:42:36	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.М. Непомнящего	Непомнящего	initials_stripped_unreviewed	medium	1	325	1937-02-05T17:29:36	1937-02-05T17:29:36	ПРОЦЕСС 2-12 МАРТА 1938 г.	ДРУГИЕ ДОКУМЕНТЫ
Б.Г. Мдивани	Мдивани	initials_stripped_unreviewed	medium	1	5002	1937-02-05T17:14:25	1937-02-05T17:14:25	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.П. Нестерова	Нестерова	initials_stripped_unreviewed	medium	1	8605	1937-02-04T16:45:31	1937-02-04T16:45:31	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.И. Емшанова	Емшанова	initials_stripped_unreviewed	medium	1	5133	1937-02-03T21:24:29	1937-02-03T21:24:29	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.В. Бурштейна	Бурштейна	initials_stripped_unreviewed	medium	1	5757	1937-02-02T21:22:13	1937-02-02T21:22:13	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.Е. Алдаданова	Алдаданова	initials_stripped_unreviewed	medium	1	4207	1937-02-02T18:22:43	1937-02-02T18:22:43	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Ф.А. Ксенофонтова	Ксенофонтова	initials_stripped_unreviewed	medium	1	705	1937-02-01T17:21:29	1937-02-01T17:21:29	ПРОЦЕСС 2-12 МАРТА 1938 г.	ДРУГИЕ ДОКУМЕНТЫ
Д.Я. Александрова	Александрова	initials_stripped_unreviewed	medium	1	2195	1937-01-31T21:34:06	1937-01-31T21:34:06	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Н. Миронова	Миронова	initials_stripped_unreviewed	medium	1	3862	1937-01-31T21:00:21	1937-01-31T21:00:21	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.В. Травиной	Травиной	initials_stripped_unreviewed	medium	1	2505	1937-01-31T12:25:49	1937-01-31T12:25:49	ПРОЦЕСС 2-12 МАРТА 1938 г.	БУХАРИН
М.Я. Карпова	Карпова	initials_stripped_unreviewed	medium	1	2776	1937-01-31T10:41:48	1937-01-31T10:41:48	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
К.М. Ерофицкого	Ерофицкого	initials_stripped_unreviewed	medium	1	3406	1937-01-30T21:26:12	1937-01-30T21:26:12	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.И. Кахиани	Кахиани	initials_stripped_unreviewed	medium	1	835	1937-01-30T13:02:35	1937-01-30T13:02:35	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
И.Н. Маевском	Маевском	initials_stripped_unreviewed	medium	1	835	1937-01-30T13:02:35	1937-01-30T13:02:35	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
Л.Я. Любарского	Любарского	initials_stripped_unreviewed	medium	1	5893	1937-01-28T21:00:59	1937-01-28T21:00:59	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.Г. Грольмана	Грольмана	initials_stripped_unreviewed	medium	1	5937	1937-01-27T20:36:28	1937-01-27T20:36:28	ПРОЦЕСС 2-12 МАРТА 1938 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.М. Литвинова	Литвинова	initials_stripped_unreviewed	medium	1	220	1937-01-27T19:21:42	1937-01-27T19:21:42	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
А.М. Луцука	Луцука	initials_stripped_unreviewed	medium	1	3428	1937-01-27T14:45:53	1937-01-27T14:45:53	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.А. Трояновскому	Трояновскому	initials_stripped_unreviewed	medium	1	135	1937-01-26T17:58:39	1937-01-26T17:58:39	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
В.В. Ульриху	Ульриху	initials_stripped_unreviewed	medium	1	248	1937-01-26T12:20:49	1937-01-26T12:20:49	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
А.И. Муралова	Муралова	initials_stripped_unreviewed	medium	1	393	1937-01-26T09:13:34	1937-01-26T09:13:34	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
М.И. Калинину	Калинину	initials_stripped_unreviewed	medium	1	276	1937-01-25T20:06:47	1937-01-25T20:06:47	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
